3616,Movie,A Murder in the Park,Christopher S  Rech  Brandon Kimber,United States,2014,PG-13,91 min,Documentaries,This documentary excoriates a noted anti death penalty activist and his team  whose questionable methods got a convicted killer freed in 1999 
3617,Movie,A Night at the Roxbury,John Fortenberry,United States,1998,PG-13,82 min,"Comedies, Cult Movies",After a run in with Richard Grieco  dimwits Doug and Steve gain entry to a swanky nightclub in this comedy based on a  Saturday Night Live  sketch 
3619,Movie,A Patch of Fog,Michael Lennox,United Kingdom,2015,TV-MA,92 min,"Dramas, Thrillers",When a guard catches a writer television host shoplifting  instead of turning him in  he only asks to be a friend  then begins to rule his life 
3620,Movie,A Perfect Man,Kees Van Oostrum,United States,2013,R,94 min,"Dramas, Independent Movies, Romantic Movies",Nina thinks her husband  James  is cheating on her  and she sets out to prove it by calling him and pretending to be another woman 
3621,Movie,A Princess for Christmas,Michael Damian,United States,2011,TV-PG,91 min,"Children & Family Movies, Dramas, Romantic Movies",At the invitation of a relative  young Jules Daly travels with her niece and nephew to a castle in Europe  where Jules falls for a dashing prince 
3622,Movie,A Russell Peters Christmas,Henry Sarwer Foner,Canada,2011,NR,44 min,Stand-Up Comedy,Inspired by the variety shows of the 1970s   A Russell Peters Christmas  is a sweet  silly  sentimental and  most of all  funny Christmas special 
3623,Movie,A Scandall,Ishaan Trivedi,India,2016,TV-MA,108 min,"International Movies, Thrillers",A film school graduate is interested in making a movie about his girlfriend s uncle  who claims that he can see his long dead daughter 
3624,Movie,A Separation,Asghar Farhadi,"Iran, France",2011,PG-13,123 min,"Dramas, International Movies",Amid an impasse in his marriage  a father in Tehran is beset by a bitter feud involving the family of a pious caretaker he hired for his aging dad 
3625,Movie,A Serious Man,Ethan Coen  Joel Coen,"United States, United Kingdom, France",2009,R,106 min,"Comedies, Independent Movies",With every aspect of his life unraveling  a Jewish physics professor seeks out three rabbis for spiritual guidance 
3626,Movie,A Sort of Homecoming,Maria Burton,United States,2015,TV-PG,89 min,"Dramas, Independent Movies",Ace news producer Amy is called back to her Louisiana hometown where memories of what used to be   and what might have been   come flooding back 
3627,Movie,A Tale of Love and Darkness,Natalie Portman,"Israel, United States",2015,PG-13,98 min,"Dramas, International Movies",Based on the memoirs of author Amos Oz  this poetic drama shares his family s tale of suffering and survival in the early years of independent Israel 
3628,Movie,A Thin Line Between Love   Hate,Martin Lawrence,United States,1996,R,108 min,"Comedies, Romantic Movies",When a philandering club promoter sets out to woo a rich  glamorous woman  he has no clue just how much mayhem he s about to unleash on his life 
3629,Movie,A Thousand Words,Brian Robbins,United States,2012,PG-13,92 min,Comedies,When he learns his karma will permit him to speak just a thousand more words before he dies  fast talking agent Jack must make every syllable count 
3630,Movie,A Walk to Remember,Adam Shankman,United States,2002,PG,102 min,"Dramas, Romantic Movies",When bad boy Landon is cast opposite campus bookworm Jamie in a high school play  romance blooms   until tragedy threatens to tear them apart 
3631,Movie,A Wednesday,Neeraj Pandey,India,2008,TV-MA,103 min,"Action & Adventure, Dramas, International Movies",After receiving an anonymous tip about a bomb  a police commissioner must negotiate with the terrorist  who demands the release of four militants 
3632,Movie,A Week in Watts,Gregory Caruso,United States,2017,TV-14,91 min,Documentaries,Los Angeles police officers embark on an innovative program mentoring promising students from the harsh  gang infested Watts neighborhood 
3633,Movie,A Wrinkle in Time,Ava DuVernay,United States,2018,PG,110 min,Children & Family Movies,Years after their father disappears  Meg and her younger brother Charles Wallace cross galaxies on a quest to save him from the heart of darkness 
3634,Movie,A M I ,Rusty Nixon,Canada,2019,TV-MA,77 min,Horror Movies,After losing her mother  a teenage girl bonds with her phone s artificial intelligence app  a relationship that soon takes a dark and violent turn 
3635,Movie,A X L ,Oliver Daly,United States,2018,PG,99 min,"Action & Adventure, Children & Family Movies, Independent Movies",Young motocross racer Miles Hill helps a top secret robotic combat dog evade its ruthless creator and the military  who are in hot pursuit 
3637,Movie,Aadu 2,Midhun Manuel Thomas,India,2017,TV-MA,150 min,"Comedies, International Movies",When Shaji Pappan and his gang of goofy outlaws find themselves low on funds  they plan to once again win a hefty prize in a tug of war competition 
3638,Movie,Aajcha Divas Majha,Chandrakant Kulkarni,India,2013,TV-PG,126 min,"Comedies, Dramas, International Movies",A conscientious politician helps an elderly singer overcome the obstacles placed in his path a by a powerful bureaucracy 
3639,Movie,Aarakshan,Prakash Jha,India,2011,TV-14,164 min,"Dramas, International Movies",The decision by India s supreme court to establish caste based reservations for jobs in education causes conflict between a teacher and his mentor 
3641,Movie,Aata Pita,Uttung Shelar,India,2010,TV-14,133 min,"Comedies, Dramas, International Movies",A municipal clerk with literary ambitions stalks a loan recovery officer on whom he has decided to base his story s central character 
3642,Movie,Abby Sen,Atanu Ghosh,India,2015,TV-PG,127 min,"Comedies, Dramas, International Movies",After losing his seventh job in a row  a TV producer and sci fi buff travels back in time to 1980  where his employment prospects improve 
3643,Movie,Abhinetri,A  L  Vijay,India,2016,TV-14,131 min,"Comedies, International Movies, Sci-Fi & Fantasy",Due to family pressure  a corporate man reluctantly marries a woman from the village  but in their new home  she abruptly assumes a different persona 
3644,TV Show,Abnormal Summit,Jung ah Im  Seung uk Jo,South Korea,2017,TV-PG,2 Seasons,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",Led by a trio of Korean celebs  a multinational panel of men engage in   usually   lighthearted debates on issues that surround Korea and beyond 
3645,Movie,Abominable Christmas,Chad Van De Keere,United States,2012,TV-Y7,44 min,"Children & Family Movies, Comedies",Two small abominable snowmen flee their mountain to escape a scientist who s trying to capture them and end up spending Christmas with a human family 
3646,Movie,About a Boy,Chris Weitz  Paul Weitz,"United Kingdom, United States, France, Germany",2002,PG-13,101 min,"Comedies, Dramas, International Movies",Hip  irresponsible Londoner Will invents an imaginary son and starts attending single parent meetings to find available women 
3647,Movie,Abzurdah,Daniela Goggi,Argentina,2015,TV-MA,90 min,"Dramas, International Movies",A disenfranchised 16 year old girl connects to an older man on the internet and after a brief one sided affair descends into obsession and anorexia 
3648,Movie,Acapulco La vida va,Alfonso Serrano Maturino,Mexico,2016,TV-MA,89 min,"Comedies, Dramas, International Movies",Three lifelong friends travel to Acapulco ostensibly so one of them can find his lost love  but the real reason behind the trip holds some surprises 
3649,Movie,Across The Line,Julien Christian Lutz,Canada,2015,TV-MA,88 min,"Dramas, Sports Movies",A black high school student sets his sights for the National Hockey League  but rising racial tensions in his community may jeopardize his goals 
3650,Movie,Across the Universe,Julie Taymor,"United States, United Kingdom",2007,PG-13,133 min,"Dramas, Music & Musicals, Romantic Movies",An American girl and a British lad fall in love amid the social and political upheaval of the 1960s  in this musical featuring songs by the Beatles 
3651,Movie,Act of Valor,Mike McCoy  Scott Waugh,United States,2012,R,110 min,Action & Adventure,An elite squad of Navy SEALs is tasked with rescuing a kidnapped CIA agent from a lethal terrorist cell 
3653,Movie,Acts of Violence,Brett Donowho,Canada,2018,R,87 min,Action & Adventure,When his future sister in law is kidnapped by human traffickers  a military veteran joins forces with his brothers and a world weary cop to rescue her 
3654,Movie,Addicted to Life,Thierry Donard,France,2014,TV-14,91 min,"Action & Adventure, Documentaries, International Movies",Chasing extreme challenges  athletic daredevils test their limits in various environments from giant waves to snowy slopes around the world 
3655,Movie,Adore,Anne Fontaine,"Australia, France",2013,R,111 min,"Dramas, Independent Movies, International Movies",When lifelong friends Roz and Lil fall in love with each other s teenage sons  they must carry out their affairs in relative secrecy 
3656,Movie,Adrishya,Sandeep Chatterjee,India,2017,TV-14,99 min,"Horror Movies, Independent Movies, International Movies",A family s harmonious existence is interrupted when the young son begins showing symptoms of anxiety that seem linked to disturbing events at home 
3657,Movie,Adventures in Public School,Kyle Rideout,"Canada, United States",2018,NR,86 min,Comedies,After years of home schooling  an awkward teen decides he wants a public high school experience  but his overbearing mother struggles to let go 
3658,Movie,After Porn Ends,Bryce Wagoner,United States,2012,NR,93 min,Documentaries,This documentary explores the careers of some of porn s top stars and examines their adjustment to  normal  society after leaving adult entertainment 
3659,Movie,After Porn Ends 3,Brittany Andrews,United States,2018,TV-MA,87 min,Documentaries,This third installment in a documentary series examines the lives of the adult film genre s biggest stars after their industry careers have ended 
3660,Movie,Afterschool,Antonio Campos,United States,2008,TV-MA,107 min,"Dramas, Independent Movies",When a prep school loner films two classmates overdosing on cocaine  his footage plays a role in the emotional fallout within the school community 
3662,Movie,Agatha and the Truth of Murder,Terry Loane,United Kingdom,2018,TV-MA,92 min,Dramas,In a dramatized depiction of her 11 day disappearance  novelist Agatha Christie solving a real murder amid a crisis in her writing and marriage 
3664,Movie,Ai Weiwei  Never Sorry,Alison Klayman,United States,2012,R,91 min,Documentaries,Chinese artist and activist Ai Weiwei uses social media and art to inspire protests and suffers government persecution for his actions 
3665,Movie,Aisa Yeh Jahaan,Biswajeet Bora,India,2015,TV-14,127 min,"Dramas, Independent Movies, International Movies",During a vacation with her parents  away from her concrete urban existence  a young girl learns to appreciate the joys of connecting with nature 
3666,Movie,Aitraaz,Abbas Alibhai Burmawalla  Mastan Alibhai Burmawalla,India,2004,TV-14,153 min,"International Movies, Music & Musicals, Romantic Movies",A happily married business executive is forced to deal with an episode from his past that he had long thought was put behind him 
3667,Movie,Albion  The Enchanted Stallion,Castille Landon,"United States, Bulgaria",2016,TV-PG,106 min,Children & Family Movies,After a magical horse transports her to a fantasy world ruled by an evil general  a brave girl sets out to save the land once and for all 
3668,Movie,Alejandro Sanz  What I Was Is What I Am,Gervasio Iglesias  Alexis Morante,Spain,2018,TV-MA,102 min,"Documentaries, International Movies, Music & Musicals",A retrospective look at the life and career of Grammy award winning Spanish musician Alejandro Sanz 
3669,Movie,Alice Doesn t Live Here Anymore,Martin Scorsese,United States,1974,PG,112 min,"Classic Movies, Comedies, Dramas",A widowed singer and single mother starts over as a diner waitress in Arizona  befriending her coworkers and romancing a ruggedly handsome rancher 
3670,Movie,Alien Contact  Outer Space,J  Michael Long,United States,2017,TV-PG,63 min,Documentaries,This fact based account delves into humankind s efforts to gather signals from possible intelligent beings beyond the solar system 
3671,Movie,Aliens Ate My Homework,Sean McNamara,United States,2018,PG,90 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",Tiny alien lawmen fly into Rod s bedroom and recruit him into helping them stop an intergalactic criminal   who s disguised as a very familiar human 
3672,Movie,Alive and Kicking,Susan Glatzer,"Sweden, United States",2016,TV-14,89 min,Documentaries,Take an inside look at swing dancing s continued prosperity and the lively and joyous personalities that make the art form so unique 
3673,Movie,All About Nina,Eva Vives,United States,2018,R,101 min,"Comedies, Dramas, Independent Movies",Fearless provocation has fueled stand up comic Nina Geld s career  but a move to LA and a new love take her to new levels of honesty 
3674,Movie,All Dogs Go to Heaven,Don Bluth  Gary Goldman  Dan Kuenster,"Ireland, United Kingdom, United States",1989,G,85 min,Children & Family Movies,When a canine con artist becomes an angel  he sneaks back to Earth and crosses paths with an orphan girl who can speak to animals 
3676,Movie,All Hallows  Eve,Charlie Vaughn,United States,2016,TV-G,92 min,"Children & Family Movies, Independent Movies",Instead of summoning the spirit of her dearly departed mother  a charming teen accidentally awakens a vengeful witch who wants to destroy her town 
3677,Movie,All Light Will End,Chris Blake,United States,2018,TV-MA,84 min,"Horror Movies, Thrillers",A horror novelist with a traumatic past returns to her childhood hometown  where she revisits her night terrors and loses sight of reality 
3678,Movie,All the Boys Love Mandy Lane,Jonathan Levine,United States,2006,R,91 min,Horror Movies,During a weekend excursion to a secluded ranch  an unwelcome visitor begins picking off the randy admirers of teenage temptress Mandy Lane 
3679,Movie,All the Devil s Men,Matthew Hope,United Kingdom,2018,R,100 min,Action & Adventure,A battle scarred Special Ops military vet joins a CIA funded assignment to take down a Russian terrorist and his trigger happy comrades 
3680,Movie,Alone in Berlin,Vincent Perez,"United Kingdom, France, Germany",2016,R,103 min,Dramas,After learning of their son s death on the battlefield  a grieving Berlin couple embark on a quietly dangerous act of resistance against Adolf Hitler 
3681,Movie,Along Came a Spider,Lee Tamahori,"United States, Germany, Canada",2001,R,103 min,Thrillers,When a girl is kidnapped from a prestigious prep school  a homicide detective takes the case  teaming up with young security agent 
3682,Movie,Alpha and Omega 2  A Howl iday Adventure,Richard Rich,United States,2013,TV-G,45 min,Children & Family Movies,In this animated outdoor adventure  wolf couple Humphrey and Kate face a crisis when one of their three cubs disappears without explanation 
3683,Movie,Alpha and Omega  The Legend of the Saw Tooth Cave,Richard Rich,"United States, India",2014,TV-Y7,45 min,Children & Family Movies,When a wolf pup named Runt sneaks off to explore a mysterious cave  he meets and befriends a wolf driven from her pack because she s blind 
3684,Movie,AlphaGo,Greg Kohs,United States,2017,TV-G,90 min,Documentaries,Seemingly simple but deceptively complex  the game of  Go  serves as the backdrop for this battle between artificial intelligence and man 
3685,Movie,Always a Bridesmaid,Trey Haley,United States,2019,TV-14,98 min,"Comedies, Romantic Movies",Never married but always at weddings  a copy editor finally dives into the dating pool but wonders if her love story involves staying single forever 
3686,Movie,Amar Akbar   Tony,Atul Malhotra,United Kingdom,2015,TV-MA,92 min,"Comedies, Dramas, International Movies",The brotherly bond between three childhood friends   one Sikh  one Muslim and one Catholic   is tested by the often comic absurdities of adulthood 
3687,Movie,Amar Akbar Anthony,Manmohan Desai,India,1977,TV-14,172 min,"Action & Adventure, Classic Movies, Comedies",Abandoned in a park by their father  Amar  Akbar and Anthony grow up independently and have no knowledge of one another  They re reunited as adults when  by coincidence  they all give blood at the same hospital 
3688,Movie,Amar s Hands,Khaled Youssef,Egypt,2011,TV-14,125 min,"Dramas, International Movies",To fulfill her husband s dream to build a home  a widow sends her five children to earn money in Cairo  where their poverty tests them at every turn 
3689,Movie,American Anarchist,Charlie Siskel,United States,2016,TV-MA,81 min,Documentaries,This documentary profiles William Powell  who wrote the  The Anarchist Cookbook  in the early 1970s and spent his later life regretting his actions 
3690,Movie,American Assassin,Michael Cuesta,United States,2017,R,112 min,Action & Adventure,After grad student Mitch Rapp suffers a tragic loss during a terrorist attack  his single minded thirst for vengeance catches the interest of the CIA 
3691,Movie,American Beauty,Sam Mendes,United States,1999,R,122 min,Dramas,While struggling to endure his tightly wound wife  an unfulfilling job and a surly teen  a man becomes obsessed with one of his daughter s friends 
3692,Movie,American Circumcision,Brendon Marotta,United States,2017,TV-14,101 min,Documentaries,With interviews from experts on both sides of the debate  this film questions the routine practice of non religious infant circumcision in the U S 
3693,Movie,American Experience  Ruby Ridge,Barak Goodman,United States,2017,TV-MA,53 min,Documentaries,A botched attempt to arrest a white supremacist in Idaho results in a gun battle  a standoff and three deaths that galvanize public opinion in 1992 
3694,TV Show,American Experience  The Circus,Sharon Grimberg,United States,2018,TV-PG,1 Season,Docuseries,An exploration of the American circus  as the spectacle evolved from a one ring show to a cultural event and eventually  a dying breed 
3695,Movie,American Experience  The Island Murder,Mark Zwonitzer,United States,2018,TV-14,53 min,Documentaries,In 1931  a young Navy wife tore apart Hawaii on racial lines after claiming she was raped by a gang of nonwhite islanders 
3696,Movie,American Hangman,Wilson Coneybeare,Canada,2019,TV-MA,99 min,Thrillers,A judge s kidnapping is streamed live on social media  as a vengeful loner puts him on trial for supposedly sending an innocent man to his death 
3697,Movie,American Heist,Sarik Andreasyan,"Canada, Luxembourg",2014,R,95 min,"Action & Adventure, Dramas",An ex con is just getting his life back on track when his older brother is released from prison and drags him into the underworld for one final heist 
3698,Movie,American History X,Tony Kaye,United States,1998,R,119 min,Dramas,A neo Nazi gets sent to prison for murder and comes out a changed man  But can he prevent his younger brother from following in his footsteps 
3699,Movie,American Honey,Andrea Arnold,"United Kingdom, United States",2016,R,163 min,"Dramas, Independent Movies",A teenage girl leaves her dull life in Oklahoma to join a raucous band of travelling magazine sellers on an alcohol   drug  and sex filled road trip 
3700,Movie,American Masters  Ted Williams,Nick Davis,United States,2018,TV-MA,55 min,"Documentaries, Sports Movies",Baseball legend Ted Williams fights to become the greatest hitter of all time as he battles family  teammates  the press and even the fans 
3701,Movie,American Psycho,Mary Harron,"United States, Canada",2000,R,102 min,"Comedies, Cult Movies, Dramas",With chiseled good looks that belie his insanity  a businessman takes pathological pride in yuppie pursuits and indulges in sudden homicidal urges 
3702,Movie,American Warfighter,Jerry G  Angelo,United States,2019,TV-MA,106 min,Dramas,A Navy SEAL haunted by wartime memories tries to rebuild his life at home  even as one last mission threatens to unravel everything 
3703,Movie,Amy,Asif Kapadia,United Kingdom,2015,R,128 min,"Documentaries, International Movies, Music & Musicals",Rare home videos and interviews with Amy Winehouse s inner circle offer an intimate look at her journey from charismatic teen to troubled star 
3704,Movie,An American in Madras,Karan Bali,India,2013,TV-PG,80 min,"Documentaries, International Movies",Extensive film clips and interviews tell the story of American filmmaker Ellis R  Dungan  who spent 15 years in India and helped define Tamil cinema 
3705,Movie,An American Tail,Don Bluth,United States,1986,G,80 min,Children & Family Movies,Fievel  a young Russian mouse  immigrates to America and must make his own way in the strange and sometimes perilous new world 
3706,Movie,An American Tail  Fievel Goes West,Phil Nibbelink  Simon Wells,United States,1991,G,75 min,Children & Family Movies,Fievel and his family head west for what turns out to be a wild adventure  Deep in cowboy country  the intrepid mouse faces down a nasty feline 
3707,Movie,An American Tail  The Mystery of the Night Monster,Larry Latham,United States,1999,G,75 min,Children & Family Movies,When a monster goes on a mouse napping spree in New York  Fievel and his friends help a reporter get to the bottom of the mystery 
3708,Movie,An American Tail  The Treasures of Manhattan Island,Larry Latham,United States,2000,G,79 min,Children & Family Movies,When Fievel and friends go hunting for buried treasure beneath the ruins of an old subway tunnel  they stumble onto something surprising 
3709,Movie,An Hour and a Half,Wael Ehsan,Egypt,2012,TV-14,87 min,"Dramas, International Movies",Based on the 2002 El Ayyat train accident  this drama begins 90 minutes before the explosion  following the lives of riders in the third class cars 
3710,Movie,An Interview with God,Perry Lang,United States,2018,TV-PG,97 min,"Dramas, Faith & Spirituality",After an assignment in a war zone  a journalist trying to put his life back together is granted an interview with someone claiming to be God 
3711,Movie,An Upper Egyptian,Ismail Farouk  Hazem Fouda,Egypt,2014,TV-MA,85 min,"Comedies, Dramas, International Movies",Eager to settle down  Abdullah searches for the right woman to marry   but the one he truly longs for may not feel the same way 
3712,Movie,Anarkali of Aarah,Avinash Das,India,2017,TV-MA,111 min,"Dramas, Independent Movies, International Movies",After being sexually harassed by a drunken politician while performing at a public event  a village dancer plots revenge to clear her name 
3713,Movie,Anchor and Hope,Carlos Marques Marcet,Spain,2017,TV-MA,113 min,"Comedies, Dramas, LGBTQ Movies",Kat and Eva s happy romance hits a rough patch when Eva decides that she wants a child  Visiting friend Roger could help complete their family 
3714,Movie,Anesthesia,Tim Blake Nelson,United States,2015,R,90 min,"Dramas, Independent Movies",After a popular professor is attacked on a New York street  the story of how a series of intertwined events led to the life altering assault unfolds 
3715,Movie,Angel Eyes,Luis Mandoki,United States,2001,R,103 min,"Dramas, Romantic Movies",When a violent assault leaves her vulnerable  a streetwise Chicago cop receives help from a haunted loner who s struggling with traumas of his own 
3716,Movie,Anger Management,Peter Segal,United States,2003,PG-13,105 min,Comedies,After a gentle businessman is forced to get anger management counseling  his therapist moves in   but turns out to have anger issues of his own 
3717,Movie,Angry Indian Goddesses,Pan Nalin,"India, Germany",2015,TV-MA,104 min,"Dramas, Independent Movies, International Movies",A photographer invites a close knit group of female pals to her Goa home to announce her engagement  which stirs up a riot of emotion in all of them 
3718,Movie,Ankur Arora Murder Case,Sohail Tatari,India,2013,TV-14,127 min,"Dramas, International Movies, Thrillers",A young medical intern sets out to fight for justice after the negligence of the surgeon he looked up to ends in tragedy 
3719,Movie,Annabelle Hooper and the Ghosts of Nantucket,Paul Serafini,United States,2016,TV-PG,92 min,Children & Family Movies,While vacationing on picturesque Nantucket  a crafty teenage mystery writer contends with two thieves as she tries to solve a ghostly conundrum 
3720,Movie,Another Forever,Juan Zapata,"Brazil, Netherlands, United States, Colombia, Austria, Germany",2016,TV-PG,72 min,"Dramas, Independent Movies, International Movies",Overtaken by the death of her beloved  a grieving woman decides to take a spontaneous trip to visit her friend and get her life back on track 
3721,Movie,Ant Man and the Wasp,Peyton Reed,United States,2018,PG-13,118 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",Problems big and small pop up when Scott Lang  aka Ant Man  gets drafted by Dr  Hank Pym and Hope van Dyne  aka the Wasp  for an urgent rescue mission 
3722,Movie,Antar  Son of Shadad,Sherif Ismail,Egypt,2017,TV-MA,110 min,"Comedies, International Movies",Learning he is the grandson of a famous knight  a young man hilariously fights a rival gang to win over the most beautiful woman in the tribe 
3723,Movie,Antidote,Ken Barbet,United States,2018,TV-MA,90 min,"Action & Adventure, Horror Movies",A tough as nails treasure hunter protects a humanitarian doctor as she tries to cure a supernatural disease caused by a mysterious witch 
3724,Movie,Anwar,Manish Jha,India,2007,TV-14,134 min,"Dramas, Independent Movies, International Movies",Seeking refuge in a Hindu temple after the tragic death of the girl he loved  a Muslim youth is caught by the police  who mistake him for an enemy 
3725,Movie,Apache Warrior,David Salzberg  Christian Tureaud,United States,2017,TV-MA,89 min,Documentaries,Recovered cockpit footage and telling interviews reveal the true stories of US fighter pilots in one of the largest combat strikes in history 
3726,Movie,APEX  The Story of the Hypercar,J F  Musial  Josh Vietze,United States,2016,NR,86 min,Documentaries,A visionary carmaker introduces his fuel efficient  high performance hypercar to a market filled with big name competitors like Ferrari and Porsche 
3728,Movie,April and the Extraordinary World,Christian Desmares  Franck Ekinci,"France, Canada, Belgium",2015,PG,107 min,"Action & Adventure, Comedies, International Movies",After the world s top scientists disappear  orphaned April secretly forges ahead with a family experiment and gets tangled up in a vast conspiracy 
3729,Movie,Aram  Aram,Christopher Chambers,United States,2015,TV-14,79 min,"Dramas, Independent Movies",Newly orphaned Aram leaves Beirut to live with his grandfather in Los Angeles  and overwhelmed by culture shock  he falls prey to an Armenian gang 
3730,Movie,Are We Done Yet ,Khaled El Halafawy,Egypt,2018,TV-14,87 min,"Comedies, Dramas, International Movies",When authorities arrest his young son  a taxi driver must convince the courts and rabid media that he s not the criminal they seek 
3731,Movie,Arisan 2,Nia Dinata,Indonesia,2011,TV-14,113 min,"Comedies, Dramas, International Movies",A group of friends reunites for a vacation amid nature  where they laugh about their shared history and bond over difficult truths 
3732,Movie,Arthur,Jason Winer,United States,2011,PG-13,110 min,"Comedies, Romantic Movies",Russell Brand stars in this remake as a philanderer who must decide whether to give up an inheritance of millions for the sake of romance 
3733,Movie,Arthur Christmas,Sarah Smith,"United Kingdom, United States",2011,PG,98 min,"Children & Family Movies, Comedies",At Santa Claus s super secret toy making facility  Mr  Claus entrusts his son  Arthur  to carry out an ultra important Christmas mission 
3734,Movie,As Above  So Below,John Erick Dowdle,United States,2014,R,93 min,"Horror Movies, Thrillers",A beautiful tomb raider and her crew hunt for treasure in the catacombs of Paris and find themselves in a hellish underworld 
3735,Movie,As Good as It Gets,James L  Brooks,United States,1997,PG-13,139 min,"Comedies, Romantic Movies",The structured world of a sour  obsessive compulsive author crumbles when he s drawn into the lives of a stressed out single mom and his gay neighbor 
3736,Movie,Assimilate,John Murlowski,United States,2019,TV-MA,94 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",A group of friends making a web series about their hometown realize it isn t as boring as they thought when their neighbors start behaving strangely 
3737,Movie,Asura  The City of Madness,Sung soo Kim,South Korea,2016,NR,133 min,"Action & Adventure, Dramas, International Movies",Caught between a corrupt mayor and a prosecutor intent on exposing political depravity  a police detective must decide whose side he s on 
3738,Movie,At All Costs,Mike Nicoll,United States,2016,TV-MA,81 min,"Documentaries, Sports Movies",This revealing documentary explores how the high stakes world of Amateur Athletic Union basketball has professionalized youth sports in America 
3739,Movie,At First Light,Jason Stone,Canada,2018,TV-14,91 min,"Dramas, Sci-Fi & Fantasy",After mysterious lights imbue her with extraordinary powers  a teenager goes on the run from authorities with the friend who harbors a crush on her 
3740,Movie,ATM,Mez Tharatorn,"United States, Canada",2012,TV-14,122 min,"Comedies, International Movies, Romantic Movies",When a broken ATM dishes out a fortune  a couple who works at the bank vies to see who can recover the most cash   and the loser must find a new job 
3741,Movie,Attacking the Devil  Harold Evans and the Last Nazi War Crime,David Morris  Jacqui Morris,United Kingdom,2014,TV-14,102 min,"Documentaries, International Movies",Intrepid newspaper editor Harold Evans wages an ongoing battle to expose the truth about a dangerous drug and obtain compensation for its victims 
3742,Movie,Attitude Test,Fabrizio Copano  Augusto Matte,Chile,2016,TV-14,88 min,"Comedies, Independent Movies, International Movies",Four high school seniors steal an important college entrance exam and go on vacation to  study   but accidentally lose the exam while partying 
3743,Movie,Auschwitz  Blueprints of Genocide,Mike Rossiter,United Kingdom,1994,TV-PG,49 min,Documentaries,Newly released KGB files expose evidence proving how architects and engineers conspired with the Nazis to build a camp designed for genocide 
3745,Movie,Avengers  Infinity War,Anthony Russo  Joe Russo,United States,2018,PG-13,150 min,"Action & Adventure, Sci-Fi & Fantasy",Superheroes amass to stop intergalactic sociopath Thanos from acquiring a full set of Infinity Stones and wiping out half of all life in the universe 
3746,Movie,Avicii  True Stories,Levan Tsikurishvili,"Sweden, Netherlands",2017,TV-MA,97 min,"Documentaries, International Movies, Music & Musicals",Follow the meteoric rise of Tim Bergling  aka Avicii  from Swedish teenager to the creative force behind  Wake Me Up    You Make Me  and other hits 
3747,Movie,Azhar,Anthony D Souza,India,2016,TV-14,129 min,"Dramas, International Movies, Sports Movies",This biopic traces the tumultuous life and career of top cricket player Mohammad Azharuddin  who led India s national team in the 1990s 
3748,Movie,B A  Pass,Ajay Bahl,India,2013,TV-14,99 min,"Dramas, Independent Movies, International Movies",Orphaned and at loose ends  young Mukesh falls into the seductive orbit of married Sarika  who leads him ever deeper into a world of sex and betrayal 
3751,Movie,Bachelor Girls,Shikha Makan,India,2016,TV-MA,61 min,"Documentaries, International Movies",Through intimate interviews  this documentary explores the stigma facing independent women who seek housing in modern Mumbai 
3753,Movie,Backcountry,Adam MacDonald,Canada,2014,NR,92 min,"Horror Movies, Independent Movies, Thrillers",A weekend hike for urbanites Alex and Jenn takes a dangerous turn when they become lost deep in the remote territory of a menacing bear 
3754,Movie,Backfire,Dave Patten,United States,2019,TV-MA,97 min,"Dramas, Independent Movies, Thrillers",When two would be robbers accidentally kill a made man  they find themselves on the run from the South Philly Italian mob 
3755,Movie,Backtrack,Michael Petroni,"Australia, United Kingdom, United Arab Emirates, Canada",2015,R,90 min,"Dramas, Thrillers",Haunted by visions of the dead  psychologist Peter returns home to confront a long ago trauma  But will the trip exorcise or embolden the ghosts 
3756,Movie,Bad Boys,Michael Bay,United States,1995,R,119 min,"Action & Adventure, Comedies",In this fast paced actioner  two Miami narcotics cops are hot on the trail of a master crook who has snatched  100 million worth of heroin 
3757,Movie,Bad Boys II,Michael Bay,United States,2003,R,147 min,"Action & Adventure, Comedies",In this hyperkinetic sequel  a pair of Miami narcotics cops investigate a Cuban drug kingpin s connection to Florida s influx of Ecstasy 
3758,Movie,Bad Match,David Chirchirillo,"Singapore, United States",2017,TV-MA,83 min,Thrillers,A player who uses the internet to facilitate his womanizing ways is tormented when he spurns a persistent woman who won t take no for an answer 
3759,Movie,Bad Rap,Salima Koroma,"United States, Canada",2016,TV-MA,83 min,"Documentaries, Music & Musicals",Four young Asian American rappers strive to achieve success on their own terms in a musical genre that often treats them as outsiders 
3760,Movie,Badha,Sumitra Bhave  Sunil Sukthankar,India,2006,TV-14,91 min,"Dramas, International Movies",A young woman who is suspected of practicing black magic and witchcraft is demonized and forced to live apart from her family 
3761,Movie,Badland,Justin Lee,United States,2019,TV-14,117 min,Dramas,A detective with a license to kill roams the Old West to wrangle Confederate war criminals and meets a pioneer woman who throws his journey off track 
3762,Movie,Balto,Simon Wells,United States,1995,G,78 min,"Children & Family Movies, Dramas",Balto  who is half wolf and half dog  endures the taunts of disapproving humans as he guides a precious cargo of medicine through the Alaskan winter 
